3月25日 22:49,图片评论 ¡评论配图 ,1
3月25日 21:47,还好灰机没有起飞 ,1
3月25日 22:18,…… ¡评论配图 ,1
3月25日 21:45,怕什么，你们可是印度人啊        ,1
3月25日 21:51,三哥不是和牛尿可以治的嘛，怕啥！        ,1
3月26日 12:27,幸好不是在飞行时打个喷嚏…… ,1
3月25日 22:02,飞行员:  溜了溜了 ,1
3月26日 08:37,这绝不能当笑话来看！其背后隐藏着民众对新冠肺炎的极度恐慌。        ,1
3月25日 21:51,警惕性很高哇，在病毒面前不怂都不行了。        ,1
3月26日 13:31,鼻炎患者瑟瑟发抖 ,1
3月25日 23:07,像哥斯拉一样地打喷嚏吗？        ,1
3月26日 14:39,p城集合 ,1
3月26日 07:00,看了一遍，我竟然把谣言当真了 ,1
3月26日 19:47,这一集我没看过        ,1
3月26日 08:26,就这样，无声无息的停飞了？        ,1
3月26日 19:48,阿三的国度就是神奇        ,2
3月26日 07:00,一枚军粉超话 //@cneyilin:还好灰机没有起飞 ,2
3月26日 07:37,大难临头各自飞。还好不是在天上。#乘客打喷嚏飞行员翻窗逃走# ,2
3月25日 21:45,哦 前面也可以打开        ,2
3月26日 20:37,这年头连嘲笑阿三都要被圣母教育了！我呸！劳资就嘲笑了你能把我咋地？        ,2
3月26日 08:09,那么具体情况又是什么呢？还是没有说清楚啊！        ,2
3月26日 23:15,这老阿三有意思 ,2
3月26日 19:45,哈哈哈，我先跳为敬 ,2
3月26日 16:59,印度人智商有待提高        ,2
3月26日 21:51,怕什么，你们可是印度人啊        ,2
3月26日 08:23,这个有点夸张了，但是特殊情况下希望大家理解。        ,2
3月26日 07:10,三哥的操作总是充满喜剧色彩        ,2
3月26日 20:06,哈哈哈哈        ,2
3月26日 19:51,注意安全        ,2
3月26日 18:39,瘟疫一样        ,2
3月26日 20:06, ,3
3月26日 20:05,翻窗逃走        ,3
3月26日 19:51, ,3
3月26日 19:41, ,3
3月26日 19:08,果然是印度人 ,3
3月26日 07:33,一起关注超话真逗，请假呀 ,3
3月26日 07:27,绪刚说事超话面对疫情，积极应对，不必成为惊弓之鸟！！        ,3
3月25日 23:18, ,3
3月25日 22:40,机长这德行…        ,3
3月26日 21:53,转发微博        ,3
