1月22日 22:23,上午才9个人 这会儿17个了？？？ ,1
1月22日 22:26,但凡那么几个憨批管住自己的b嘴 不吃野味 也不至于全国乃至全世界为他们善后 ,1
1月22日 22:23,？？？昨天才个位数        ,1
1月22日 22:23,希望除了废青都能平平安安        ,1
1月22日 22:32,武汉 领导层 必须担责，一个月前 不重视，瞒报、压制舆论，管控不力，导致 现在大规模扩散 @环球时报 @央视新闻 @头条新闻 @共青团中央 @武汉发布  @人民网 @人民日报 ,1
1月22日 22:23,划重点！李兰娟院士表示,1
1月22日 22:23,太快了 ,1
1月22日 22:24,真的希望不要在有人去世了，真的要严打那些吃野味的人，害人的东西        ,1
1月22日 22:31,武汉那些昏官必须问责        ,1
1月22日 22:24,死亡17例！！！！！我真的慌了        ,1
1月22日 22:23,大家一定要注意快过年了 提醒身边的人        ,1
1月22日 22:49,其实大家有没有想过，根本不是瞒报不瞒报的问题，而是确诊不确诊的问题，就算你有相应症状，但是也只是让你回家隔离，根本不知道要等到什么时候才能确诊。。。        ,1
1月22日 22:23,大家一定要做好防护措施  别让病毒成了我们的新年礼物  愿所有人平平安安健健康康 ,1
1月22日 23:23,建议,1
1月22日 22:24,真的太快了，死亡昨天个位数今天十位数，而且全国还在不断的增加确诊数 ,2
1月22日 22:49,新闻联播一片祥和。。 ,2
1月22日 22:23,还吃不吃野味了        ,2
1月22日 22:24,17人了？？襄阳好惊慌 ,2
1月22日 23:01,想起03年非典那会儿，信息不畅通不知道外面情况，只知道每天上下班测体温，高于37.5度就隔离了，每天活动范围只限于公司和宿舍，然后身边的同事每天都会少一两个，有的永远没回来，每天都活着恐惧中，庆幸的是我一切都正常🙏。持续了三四个月后才慢慢的缓和下来，现在都不敢再想当时的情景。        ,2
1月22日 22:23,愿诸位,2
1月22日 23:29,武汉如果真的出现大规模病毒性肺炎患者被医院以不确诊不收治的理由拒之门外，让回家自己隔离，导致这些患者为了活命外逃去其他省市医院，从而扩大感染规模的话，这个下命令的领导就是被判处凌迟也不为过。这部棋太烂了，实际效果除了所谓维稳基本为零，而可能造成的后果不可估量。        ,2
1月22日 22:29,12.8出现首个病例，12.31国务院专家组到武汉，一直到1.18号之前，连传染途径和传染源都没搞清楚，就称可防可控不传人？现在慌了吗？18号开始确诊人数开始爆炸了，20号机场车站启动体温检查，22号启动紧急卫生预案、全城严格检控出入，23号开始地铁启动体温检查。这是武汉政府的答卷，请人民批阅💊        ,2
1月22日 22:32,湖北不是只有武汉啊，麻烦说说其他城市有吗，本襄阳人，瑟瑟发抖        ,2
1月22日 22:27,这场灾难赶紧过去吧🙏🙏🙏        ,2
1月22日 23:57,死亡的17例里都是年纪较大者吗？有没有儿童或者年轻人？死者身上有什么共同点吗？比如已经患有某种疾病？说年纪小不易得依据是什么？第一例患者发病前接触了什么野生动物？这些我都好想知道！！        ,2
1月22日 22:27,"年纪大,危重不少,我也懒得骂了,赶紧吧,赶紧安排床位,赶紧隔离        ",2
1月22日 23:04,一下就17个了？！ 一天新增100多个病例！12月8日至今，在疾病防治方面，个人觉得武汉市政府需要反思，是否有渎职的责任！        ,2
1月22日 22:38,真的不容小觑！今天西安街头，戴口罩的不足1/5，医院门诊戴口罩患者的不到1/3，大家一定要谨慎啊！        ,3
1月22日 22:24,怎么越来越多了加油撑住啊啊啊！！        ,3
1月22日 23:39,我在武汉我说了什么，不要搞的大家都人心惶惶，敢来的它会来不敢来的它不会来。我现在就是不出门，并且带口罩。就怕自己被感染！我现在就想打死那些吃野味，我诅咒你们下地狱不得安生！老子要是被感染了我做鬼也不会放过你们！但是生气😠是生气但是我们还是要相信国家因为现在也只有国家。        ,3
1月22日 22:23,一个省这么多！！！！天啊        ,3
1月22日 22:28,求封城……阿西吧        ,3
1月22日 22:48,我在福建，我男朋友还说想出去玩，拉着我出去，我不同意。真不知道他怎么想的，真的脑子有问题        ,3
1月22日 22:55,武汉之前说不会人传人，以至于现在这样，谁出来负责一下？哪位副市长。        ,3
1月22日 22:26,我微博已经提前说了，很严峻。        ,3
1月22日 22:23,太快了吧 ,3
1月22日 22:43,可以把武汉封起来吗？不要进不要出，等疫情控制了再开放        ,3
1月22日 22:32,希望网警时时巡查，加强网络监管对于乱带节奏，造谣生事者及时抓捕，严惩不贷。        ,3
1月22日 22:23,太恐怖了 大家没事干就别出门了        ,3
1月22日 22:30,可怕  大家春节别乱跑 潜伏期太长了谁也不知道身边的人是否健康        ,3
1月22日 22:27,我好慌啊！！！一直在关注这个 ,4
1月22日 22:40,这速度快的让人不敢相信，快快止步吧，口罩该戴还得戴，憋得慌也得戴 ,4
1月22日 22:24,17人死亡！野味肺炎来势汹汹！戴好口罩就地过年吧！        ,4
1月22日 22:23,啊又涨了！！！        ,4
1月22日 22:35,但凡那么几个憨批管住自己的b嘴 不吃野味 也不至于全国乃至全世界为他们善后 ,4
1月22日 23:18,今年春节电影院去不了了，景点去不了了，老实在家看春晚吧，奋战在一线的白衣天使够辛苦了，愿早日消除病毒。还有，河北等地挺住。        ,4
1月22日 22:40,有钱没钱，回家过年，这是中国人的传统。疫情再严重也没办法直接阻拦人家回家过年，只能劝。要坏就怪武汉地区政府预警不及时，媒体瞒报疫情进展，中间好几天病情更新情况都是真空！！！        ,4
1月22日 22:23,我麻木了…        ,4
1月22日 22:27,太可怕了!大家一定要注意安全啊!!!🙏🙏🙏🙏        ,4
1月22日 22:26,天阿，17人。。        ,4
1月22日 23:12,@Fanny1184,4
1月22日 22:25,大家必须做好防护        ,4
1月23日 00:20,有种看釜山行时的恐怖感觉……        ,4
1月22日 22:24,祈福！        ,5
1月22日 22:23,啊啊啊，太快了 ,5
1月22日 22:23,我靠这么多了已经？        ,5
1月22日 22:38,也就是说一天去世的差不多是之前的总和 ,5
1月22日 22:37,又想起了前两天的万人宴，呵呵！全都作的！ ,5
1月22日 22:24,🙏🙏🙏相信一切都会好起来的，不是也有治愈的嘛。加油！        ,5
1月22日 22:23,加油武汉！希望有关部门能尽快找到治疗方法！加油！        ,5
1月23日 02:14,痛恨吃野味的人，讲述埃博拉美剧《血疫》中就这样说,5
1月22日 22:23,可怕        ,5
1月23日 01:28,我想知道是否存在简介传染，比如疑确诊患者接触的用品，我指的不是公用餐具，而是例如快递包裹        ,5
1月22日 22:52,能否公布下确诊人区感染的地区范围？武汉也是很大的，公布了好让更多的武汉人避开那里        ,5
1月22日 22:31,各省应对从武汉过来的人进行隔离观察        ,5
1月22日 22:28,愿大家一切平安🙏🏼        ,5
1月22日 22:24,？？？怎么就17了        ,5
1月22日 22:23,我去        ,5
1月23日 19:03,武汉加油！        ,6
1月23日 08:49,我说真的   不是我针对武汉啊   真的应该把每个从武汉回来的人排查一遍        ,6
1月23日 01:13,为什么不用大数据把15天内武汉流出人群都找出来，各级政府对其和其亲密接触人群隔离观察？这样可以尽快控制传染源，比盲目的等要有效。        ,6
1月22日 23:37,我特别想知道到底第一个感染的人是谁 他是死了还是治好了        ,6
1月22日 22:42,太快了吧，真的变异了么，千万别有伤亡了        ,6
1月22日 22:39,数据有多假不用说了吧～大家都保护好自己吧，不要让自己成为这增涨数据中的一位就好了        ,6
1月22日 22:28,看着不断递增的数字 ,6
1月22日 22:27,天呐🙏🙏🙏        ,6
1月22日 22:23,卧槽        ,6
1月22日 22:23,我靠怎么这么多了 ,6
1月22日 22:51,元旦前一天还在武汉，当天晚上看到新闻说有十几个人感染了。虽然当时也没把这个病放在心上，但是还是连夜开五六个小时的车赶回家了，看新闻元月三号在武汉的人有一个感染了，现在想想一阵后怕。。。        ,6
1月22日 22:37,就现在这样的情况，还有好多人天天去外面乱跑凑热闹，虽然有的地方没有出现病例，但也要有风险意识，对自己负责就是对他人负责也是对社会负责。        ,6
1月22日 22:28,🙊        ,6
1月23日 02:10,可怕        ,6
1月23日 02:10,看着一个评论，看半截。居然被删了        ,6
1月23日 00:34,一觉醒来北京多了五例，两个去了一天就传染了。还是20-30的年轻人。确实传染性不强        ,7
1月22日 22:48,希望三亚以及所有地方的机票住宿都可以免费退，这样还有很多不想出去玩了但买了机票的人可以躲过！少出行了！我家人买了去三亚的机票，现在不想去了，如果退了还要损失好几千的机票加住宿，政府为啥不说所有地方退机票都不收费呢，那我们就能减少更多的出行了        ,7
1月22日 22:43,天哪        ,7
1月22日 22:27,求求大家出门戴口罩吧 还有那些已经在咳嗽的 照顾一下身边的人 把口罩戴上可以吗        ,7
1月22日 22:24,太快了        ,7
1月22日 23:08,看到几个医院不收治的，太吓人了 ,7
1月22日 22:40,出门戴口罩，注意个人卫生        ,7
1月22日 22:29,消息短，问题大了。        ,7
1月23日 01:18,【吃垃圾外卖体质变弱？为了中华民族未来，应取缔毁健康毁环境的外卖网购游戏；宅家搞游戏刷淘宝又吃外卖，还会有好身体？外卖、网购的垃圾毁环境；外卖、快递车横冲直撞；青壮年热衷送外卖快递，日本德国基本是进技校，成工匠强国家；出门能买一切，却一根针从新疆运到浙江，不满意就退回，作孽啊！！        ,7
1月23日 00:17,坏消息一天天传来  一天比一天糟糕  希望这场风暴早点结束        ,7
1月22日 23:29,好多个无法收拾的病人了，麻烦大家关注一下吧……理解医疗资源有限，但是放任只会传播更快真的...拜托了……        ,7
1月22日 22:40,这数字听着让人害怕  大过年的 真的希望大家都好好的  多多注意身体 防患于未然 也希望能早点攻克这个病毒  不要继续上升死亡人数了🙏🙏🙏        ,7
1月22日 22:25,半小时前还是375，9 ,7
1月22日 22:24,这速度太快了 难以接受啊        ,8
1月22日 22:24,挺住啊！        ,8
1月22日 22:23,可怕 一定要戴口罩 做好防护工作！！        ,8
1月22日 22:23,天啊，愿大家都能撑过去🙏🙏🙏🙏        ,8
1月23日 07:49,疫情有了爆发的势头，建议政府用行政手段，像03年非典时期那样，该禁行的禁行，该隔离的隔离。利用一切宣传工具进行宣传，网络运营商在网络上进行宣传，地方政府利用广播进行宣传。做的家喻户晓人人皆知，引起人们高度重视。这样才能全民协力共度时艰。        ,8
1月23日 07:12,一天增长一百多个，妈呀        ,8
1月23日 06:20,🙏🙏🙏        ,8
1月23日 01:02,听说是吃蝙蝠刺身？        ,8
1月22日 23:32,希望都平安。        ,8
1月22日 22:35,宜昌的情况能通报一下嘛，好让家里的长辈重视呀 ,8
1月22日 22:34, ,8
1月22日 22:32,早上才九个        ,8
1月22日 22:29,丁香医生那个实时也才死亡9个啊        ,8
